.,*/s/1/S/t,eu
.,*/s/2/S/t,tu

.,*/p/1/S|OD|OI|R/t,nós
.,*/p/2/S|OD|OI|R/t,vós

.,*/s/1/OD|OI|R/a,me
.,*/s/2/OD|OI|R/a,te
.,*/p/1/OD|OI|R/a,nos
.,*/p/2/OD|OI|R/a,vos

.,*/s/1/OD|OI|R/t,mim
.,*/s/2/OD|OI|R/t,ti

rO,*/*/3/OD/a,o
rS,*/*/3/OI/a,lhe
rE,*/*/3/S|OD|OI/t,ele

.,*/*/3/R/a,se
.,*/*/3/R/t,si
